data_date,category,subtype,brand,series,model,condition,price,unit,note,source_image
2026-07-10,电脑,笔记本硬盘,,笔记本硬盘,250G,坏,3,元/个,,电脑硬盘.jpg
2026-07-10,电脑,笔记本硬盘,,笔记本硬盘,160G,测好,3,元/个,,电脑硬盘.jpg
2026-07-10,电脑,笔记本硬盘,,笔记本硬盘,160G,坏道,3,元/个,,电脑硬盘.jpg
2026-07-10,电脑,笔记本硬盘,,笔记本硬盘,160G,坏,3,元/个,,电脑硬盘.jpg
2026-07-10,电脑,固态硬盘,,固态硬盘,2T,测好,240,元/个,,电脑硬盘.jpg
2026-07-10,电脑,固态硬盘,,固态硬盘,2T,WiFi版,240,元/个,,电脑硬盘.jpg
2026-07-10,电脑,固态硬盘,,固态硬盘,2T,坏,150,元/个,,电脑硬盘.jpg
2026-07-10,电脑,固态硬盘,,固态硬盘,1T,测好,140,元/个,,电脑硬盘.jpg
2026-07-10,电脑,固态硬盘,,固态硬盘,1T,WiFi版,140,元/个,,电脑硬盘.jpg
2026-07-10,电脑,固态硬盘,,固态硬盘,1T,坏,100,元/个,,电脑硬盘.jpg
2026-07-10,电脑,固态硬盘,,固态硬盘,480G-512G,测好,100,元/个,,电脑硬盘.jpg
2026-07-10,电脑,固态硬盘,,固态硬盘,480G-512G,WiFi版,100,元/个,,电脑硬盘.jpg
2026-07-10,电脑,固态硬盘,,固态硬盘,480G-512G,坏,70,元/个,,电脑硬盘.jpg
2026-07-10,电脑,固态硬盘,,固态硬盘,240G-256G,测好,45,元/个,,电脑硬盘.jpg
2026-07-10,电脑,固态硬盘,,固态硬盘,240G-256G,WiFi版,45,元/个,,电脑硬盘.jpg
2026-07-10,电脑,固态硬盘,,固态硬盘,240G-256G,坏,30,元/个,,电脑硬盘.jpg
2026-07-10,电脑,固态硬盘,,固态硬盘,160G-180G,测好,25,元/个,,电脑硬盘.jpg
2026-07-10,电脑,固态硬盘,,固态硬盘,160G-180G,WiFi版,25,元/个,,电脑硬盘.jpg
2026-07-10,电脑,固态硬盘,,固态硬盘,160G-180G,坏,15,元/个,,电脑硬盘.jpg
2026-07-10,电脑,固态硬盘,,固态硬盘,120G-128G,测好,25,元/个,,电脑硬盘.jpg
2026-07-10,电脑,固态硬盘,,固态硬盘,120G-128G,WiFi版,25,元/个,,电脑硬盘.jpg
2026-07-10,电脑,固态硬盘,,固态硬盘,120G-128G,坏,15,元/个,,电脑硬盘.jpg
2026-07-10,电脑,固态硬盘,,固态硬盘,60G-64G,测好,10,元/个,,电脑硬盘.jpg
2026-07-10,电脑,固态硬盘,,固态硬盘,60G-64G,WiFi版,10,元/个,,电脑硬盘.jpg
2026-07-10,电脑,固态硬盘,,固态硬盘,60G-64G,坏,10,元/个,,电脑硬盘.jpg
2026-07-10,电脑,固态硬盘,,固态硬盘,30G-32G,测好,10,元/个,,电脑硬盘.jpg
2026-07-10,电脑,固态硬盘,,固态硬盘,30G-32G,WiFi版,10,元/个,,电脑硬盘.jpg
2026-07-10,电脑,固态硬盘,,固态硬盘,30G-32G,坏,5,元/个,,电脑硬盘.jpg
2026-07-10,电脑,固态硬盘,,固态硬盘,16G,测好,2,元/个,,电脑硬盘.jpg
2026-07-10,电脑,固态硬盘,,固态硬盘,16G,WiFi版,2,元/个,,电脑硬盘.jpg
2026-07-10,电脑,固态硬盘,,固态硬盘,16G,坏,2,元/个,,电脑硬盘.jpg
2026-07-10,电脑,固态硬盘,,固态硬盘,8G,测好,2,元/个,,电脑硬盘.jpg
2026-07-10,电脑,固态硬盘,,固态硬盘,8G,WiFi版,2,元/个,,电脑硬盘.jpg
2026-07-10,电脑,固态硬盘,,固态硬盘,8G,坏,2,元/个,,电脑硬盘.jpg
2026-07-10,电脑,固态硬盘,,固态硬盘,4G,测好,2,元/个,,电脑硬盘.jpg
2026-07-10,电脑,固态硬盘,,固态硬盘,4G,WiFi版,2,元/个,,电脑硬盘.jpg
2026-07-10,电脑,固态硬盘,,固态硬盘,4G,坏,2,元/个,,电脑硬盘.jpg
2026-07-10,手机配件,苹果手机屏幕,苹果,高端原装内爆屏,苹果16pro,LG内爆点亮原IC,300,元/个,清一色炸屏屏不要；断排线的不要,苹果内爆屏幕.jpg
2026-07-10,手机配件,苹果手机屏幕,苹果,高端原装内爆屏,苹果16pro,LG内爆点亮无IC,150,元/个,清一色炸屏屏不要；断排线的不要,苹果内爆屏幕.jpg
2026-07-10,手机配件,苹果手机屏幕,苹果,高端原装内爆屏,苹果16,LG内爆点亮原IC,40,元/个,清一色炸屏屏不要；断排线的不要,苹果内爆屏幕.jpg
2026-07-10,手机配件,苹果手机屏幕,苹果,高端原装内爆屏,苹果16,LG内爆点亮无IC,15,元/个,清一色炸屏屏不要；断排线的不要,苹果内爆屏幕.jpg
2026-07-10,手机配件,苹果手机屏幕,苹果,高端原装内爆屏,苹果16,LG内爆不亮,15,元/个,清一色炸屏屏不要；断排线的不要,苹果内爆屏幕.jpg
2026-07-10,手机配件,苹果手机屏幕,苹果,高端原装内爆屏,苹果16,三星内爆不亮,3,元/个,清一色炸屏屏不要；断排线的不要,苹果内爆屏幕.jpg
2026-07-10,手机配件,苹果手机屏幕,苹果,高端原装内爆屏,苹果15Promax,LG内爆点亮原IC,40,元/个,清一色炸屏屏不要；断排线的不要,苹果内爆屏幕.jpg
2026-07-10,手机配件,苹果手机屏幕,苹果,高端原装内爆屏,苹果15Promax,LG内爆点亮无IC,10,元/个,清一色炸屏屏不要；断排线的不要,苹果内爆屏幕.jpg
2026-07-10,手机配件,苹果手机屏幕,苹果,高端原装内爆屏,苹果15Promax,LG内爆不亮,8,元/个,清一色炸屏屏不要；断排线的不要,苹果内爆屏幕.jpg
2026-07-10,手机配件,苹果手机屏幕,苹果,高端原装内爆屏,苹果15Promax,三星内爆不亮,3,元/个,清一色炸屏屏不要；断排线的不要,苹果内爆屏幕.jpg
2026-07-10,手机配件,苹果手机屏幕,苹果,高端原装内爆屏,苹果15Pro,LG内爆点亮原IC,40,元/个,清一色炸屏屏不要；断排线的不要,苹果内爆屏幕.jpg
2026-07-10,手机配件,苹果手机屏幕,苹果,高端原装内爆屏,苹果15Pro,LG内爆点亮无IC,10,元/个,清一色炸屏屏不要；断排线的不要,苹果内爆屏幕.jpg
2026-07-10,手机配件,苹果手机屏幕,苹果,高端原装内爆屏,苹果15Pro,LG内爆不亮,8,元/个,清一色炸屏屏不要；断排线的不要,苹果内爆屏幕.jpg
2026-07-10,手机配件,苹果手机屏幕,苹果,高端原装内爆屏,苹果15Pro,三星内爆不亮,3,元/个,清一色炸屏屏不要；断排线的不要,苹果内爆屏幕.jpg
2026-07-10,手机配件,苹果手机屏幕,苹果,高端原装内爆屏,苹果14Promax,LG内爆点亮原IC,15,元/个,清一色炸屏屏不要；断排线的不要,苹果内爆屏幕.jpg
2026-07-10,手机配件,苹果手机屏幕,苹果,高端原装内爆屏,苹果14Promax,LG内爆点亮无IC,10,元/个,清一色炸屏屏不要；断排线的不要,苹果内爆屏幕.jpg
2026-07-10,手机配件,苹果手机屏幕,苹果,高端原装内爆屏,苹果14Promax,LG内爆不亮,8,元/个,清一色炸屏屏不要；断排线的不要,苹果内爆屏幕.jpg
2026-07-10,手机配件,苹果手机屏幕,苹果,高端原装内爆屏,苹果14Promax,三星内爆不亮,3,元/个,清一色炸屏屏不要；断排线的不要,苹果内爆屏幕.jpg
2026-07-10,手机配件,电池,,废旧电池（正常通货）,软电池（斤）,正常,44,元/斤,原装货没泡水不带充电宝软夹线；不收小货,电池.jpg
2026-07-10,手机配件,电池,,废旧电池（正常通货）,品牌电池（斤）,正常,35,元/斤,OV/小米/华为/三星/苹果/金立/联想/酷派/魅族/诺基亚等,电池.jpg
2026-07-10,手机配件,电池,,废旧电池（正常通货）,杂牌电池（斤）,正常,15,元/斤,包含杂牌4G、杂牌老年机；参考图说明,电池.jpg
2026-07-10,手机配件,电池,,软电池（挑货）,双电芯（斤）,挑货,52,元/斤,,电池.jpg
2026-07-10,手机配件,电池,vivo,品牌电池（挑货）,Y31电池,挑货,8,元/个,vivo Y31手机电池,电池.jpg
2026-07-10,手机配件,电池,,杂牌电池（挑货）,杂牌薄片（斤）,挑货,20,元/斤,非品牌智能机电池,电池.jpg
2026-07-10,手机配件,电池,,杂牌电池（挑货）,杂牌黄皮（斤）,挑货,9,元/斤,一般为老年机电池,电池.jpg
2026-07-10,手机配件,电池,苹果,苹果电池,14系列,正常,6,元/斤,,电池.jpg
2026-07-10,手机配件,电池,苹果,苹果电池,13系列,正常,4,元/斤,,电池.jpg
2026-07-10,手机配件,电池,苹果,苹果电池,11/12系列,正常,2.8,元/斤,,电池.jpg
2026-07-10,手机配件,电池,苹果,苹果电池,X系列（x/xs/xsmax）,正常,2.8,元/斤,,电池.jpg
2026-07-10,手机配件,电池,苹果,苹果电池,8/8p系列,正常,2.1,元/斤,,电池.jpg
2026-07-10,手机配件,电池,苹果,苹果电池,7系列,正常,1.8,元/斤,,电池.jpg
2026-07-10,手机配件,电池,苹果,苹果电池,6s系列,正常,1.8,元/斤,,电池.jpg
2026-07-10,手机配件,电池,苹果,苹果电池,6以上的苹果缆货（斤）,正常,60,元/斤,,电池.jpg
2026-07-10,手机配件,电池,苹果,苹果电池,废苹果电池（斤）,正常,60,元/斤,,电池.jpg
2026-07-10,手机配件,电池,苹果,苹果电池,ipad电池（斤）,正常,13,元/斤,,电池.jpg
2026-07-10,手机配件,电池,汽车,动力电池,汽车动力电池18650,正常,1.5,元/个,来源新能源电动汽车,电池.jpg
2026-07-10,手机配件,电池,汽车,动力电池,汽车动力电池18650废电池,正常,3,元/斤,,电池.jpg
2026-07-10,手机配件,电池,锂电池,锂电池系列,铁锂电池（斤）,正常,3,元/斤,,电池.jpg
2026-07-10,手机配件,电池,锂电池,锂电池系列,镍氢电池（斤）,正常,5,元/斤,,电池.jpg
2026-07-10,手机配件,电池,锂电池,锂电池系列,镍钴电池（斤）,正常,2,元/斤,,电池.jpg
2026-07-10,手机配件,电池,,充电宝,充电宝（斤）,正常,5,元/斤,,电池.jpg
2026-07-10,手机配件,手机屏幕,,报废手机屏,全面屏/水滴屏/刘海屏,点数,1.2,元/个,要求有4成内屏不破；全破0.4元/个,手机屏幕.jpg
2026-07-10,手机配件,手机屏幕,,报废手机屏,COF,点数,1.5,元/个,要求有3成内屏不破；全破0.5元/个,手机屏幕.jpg
2026-07-10,手机配件,手机屏幕,,报废手机屏,TFT,点数,1,元/个,要求有3成内屏不破；全破0.4元/个,手机屏幕.jpg
2026-07-10,手机配件,手机屏幕,,报废手机屏,6-8代苹果屏统点,点数,1.2,元/个,,手机屏幕.jpg
2026-07-10,手机配件,手机屏幕,,报废手机屏,X以上苹果屏,点数,3.5,元/个,,手机屏幕.jpg
2026-07-10,手机配件,手机屏幕,,称斤系列,称斤废屏,称斤,5,元/斤,,手机屏幕.jpg
2026-07-10,手机配件,手机摄像头,国产,摄像头,国产单头,点数,0.2,元/个,,手机摄像头.jpg
2026-07-10,手机配件,手机摄像头,国产,摄像头,国产后置双头,点数,0.5,元/个,,手机摄像头.jpg
2026-07-10,手机配件,手机摄像头,国产,摄像头,国产后置三头,点数,1,元/个,,手机摄像头.jpg
2026-07-10,手机配件,废手机拆解配件,,手机拆解件,废手机主板（正常货）,称斤,260,元/斤,图片表格标题为“称斤/公斤”；斜杠项目跳过,废手机主板.jpg
2026-07-10,手机配件,废手机拆解配件,,手机拆解件,品牌智能机像头,称斤,450,元/斤,图片表格标题为“称斤/公斤”；斜杠项目跳过,废手机主板.jpg
2026-07-10,手机配件,废手机拆解配件,,手机拆解件,杂牌智能机像头,称斤,500,元/斤,图片表格标题为“称斤/公斤”；斜杠项目跳过,废手机主板.jpg
2026-07-10,手机配件,废手机拆解配件,,手机拆解件,功能机像头,称斤,500,元/斤,图片表格标题为“称斤/公斤”；斜杠项目跳过,废手机主板.jpg
2026-07-10,手机配件,废手机拆解配件,,手机拆解件,智能机小板,称斤,150,元/斤,图片表格标题为“称斤/公斤”；斜杠项目跳过,废手机主板.jpg
2026-07-10,手机配件,废手机拆解配件,,手机拆解件,智能机排线,称斤,150,元/斤,图片表格标题为“称斤/公斤”；斜杠项目跳过,废手机主板.jpg
2026-07-10,手机配件,废手机拆解配件,,手机拆解件,功能机排线,称斤,100,元/斤,图片表格标题为“称斤/公斤”；斜杠项目跳过,废手机主板.jpg
2026-07-10,手机配件,废手机拆解配件,,手机拆解件,功能机小板,称斤,100,元/斤,图片表格标题为“称斤/公斤”；斜杠项目跳过,废手机主板.jpg
2026-07-10,手机配件,废手机拆解配件,,手机拆解件,扁圆形震动,称斤,90,元/斤,图片表格标题为“称斤/公斤”；斜杠项目跳过,废手机主板.jpg
2026-07-10,手机配件,废手机拆解配件,,手机拆解件,圆柱形震动,称斤,90,元/斤,图片表格标题为“称斤/公斤”；斜杠项目跳过,废手机主板.jpg
2026-07-10,手机配件,废手机拆解配件,,手机拆解件,报废手机屏幕,称斤,8,元/斤,图片表格标题为“称斤/公斤”；斜杠项目跳过,废手机主板.jpg
2026-07-10,手机配件,废手机拆解配件,,手机拆解件,塑料手机壳,称斤,0.5,元/斤,图片表格标题为“称斤/公斤”；斜杠项目跳过,废手机主板.jpg
2026-07-10,手机配件,废手机拆解配件,,手机拆解件,铁、钢手机壳,称斤,5,元/斤,图片表格标题为“称斤/公斤”；斜杠项目跳过,废手机主板.jpg
